gold_real_rr,gold_pre_rr,bitcoin_real_rr,bitcoin_pre_rr
0.0008937779305604465,0.0060064902028189905,-0.026596170792277607,0.02498985286656521
0.0008929798049182036,-0.0008742134908642173,0.012989328724659188,0.03420376923709983
-0.00164710726786077,-0.001247271978587604,-0.0021123041718006386,0.03301910552042581
-0.022190142297381032,-0.0014732109713343645,0.006323188189478524,0.02517931530455777
0.0006327245117476732,0.0044715906694226025,-0.0056362337014413955,0.024519234658792164
0.0013489587724475616,0.0041855661411348485,-0.0024544036883857867,0.018786629602006902
-0.00019645814038338205,-0.0068506356824114415,-0.0026779402968843957,0.026180604643575665
-0.00019649674376820414,-0.021975915113406637,-0.0077827906279388515,0.0340729483282676
-0.00019653536232699942,-0.0037792346351461768,-0.0008929062036376889,0.061207483927688336
-0.00037910699241794354,-0.0041482729570345225,0.0074246194882514605,0.026468630982662143
-0.007121486663014709,-0.004507437528970445,0.013620668477296594,0.026570130065100665
-0.013793396146337344,0.013299125710890584,-0.0008617323513175901,0.03367676958084797
0.010027111933554433,0.005439772776176024,0.0409406374233543,0.023344249039822223
-0.0032097713392983396,0.0009064337452065838,-0.010486387115984486,0.06637196898100813
-0.0032201071469281084,-0.010394192408526112,-0.0017793361506155403,0.03497860871613042
-0.0032305097344120792,0.0034009834472111503,-0.010930967141565273,0.02574373828590903
0.008862502151092633,0.0036590948201686707,0.002637053920464316,0.04456899407656734
0.004392324093816624,0.0031615351812365926,0.0031323517749992646,0.034026459781660516
-0.005604381607438702,0.00032505413323131744,0.014137208658875577,0.022118473234166422
-0.006361812049015869,-0.020703556637205855,0.0003897521176530194,0.07507054513329514
-0.002148504640769988,0.0019367480233757357,-0.0012207475130515677,-0.03243578088880802
-0.0021531306519679827,0.002838687451554603,0.0102980184116086,0.024417745878192055
-0.0021577766269635923,0.0014719489038495205,0.0,0.05424864864864867
0.002119193841363165,0.0015912118328864446,0.0012741312741313404,0.036915444015444054
0.0031936472314531006,0.0014506926761901648,-0.003984627051761613,0.0251387549968508
-0.030372123037212262,0.0010593245859324106,0.0024003406935177996,0.02662171404973615
0.0041261812857711355,-0.004175340520874976,-0.0011200514966205333,0.04315661409719982
0.0013697419582892056,-0.011736567691763808,0.01652317368665268,0.028855622003402616
0.0013678683316420415,0.011971142390680874,-0.00038037276531011077,0.019682388740966016
0.0013659998237418591,-0.0011047854058341463,0.000342465753424559,0.012326864535768726
-0.009284928492849231,-0.0013803300330033977,0.005604371917278472,0.025090595559613117
0.007062272363862476,-0.0010365106156169197,0.03923892622527081,0.03187683617243946
-0.0020288448815773963,0.010767167997177128,0.013054925322429911,0.03034699894444375
0.0004787790397902114,0.006896362752463946,0.0794519563577134,0.02545732181994556
0.00047854992011875375,-0.003246747701119841,-0.010762112924520895,0.04921214676415443
0.00047832101963329876,-0.004369204956877372,0.001110350938190452,0.034077791859669575
0.00047809233801876516,-0.00041571967607405605,0.005299126148330835,0.024059601165135544
0.0004778638749611819,-0.0005743776741996727,0.03682034480068652,3.365539990853143e-05
0.0004776356301483542,-0.0007328841108994638,-3.224523576639271e-05,0.030483356084138612
0.009959457077384215,0.0034715318173806882,0.035513898144764244,0.018832684824902732
0.0008901300287982306,0.004070861331704349,-0.011656874753472213,0.023924827171002153
0.0008893384019810213,-0.029798503818923752,0.006270020479966387,0.015256524707241564
0.0008885481819607133,0.0031560882972978092,0.04133093975702429,0.017423182899845503
0.0008877593649909699,0.0006423200111405588,0.018291705087599697,0.015740989455959604
0.000886971947338111,0.0006689681559678691,-0.002509916631396658,0.011378879297617077
0.011511728931363985,0.0006956559513466604,0.11183911902271526,0.016338142132580797
0.010693579557655264,-0.010300193257461853,-0.11722993361496681,0.018040399020199466
-0.0007223591399678764,0.00437341718364911,0.005006685634431518,0.027805704404475884
0.0007512296069511759,-0.0038973508525746753,-0.10285599959985992,0.017143500225078823
0.0007506656846636428,-0.0016397371253754221,0.012611085713011283,0.0559766064917543
0.0007501026083758244,-0.0016556887498761221,0.0025877067412514165,0.013327240293346913
0.009333899024183356,-0.0016716164616037566,-0.004876495074081055,0.020465902975320995
-0.009205548549810927,-0.002176712904581666,-0.13335908614314873,0.012930412228905685
0.02248525730770856,-0.0016196173263755703,-0.005476172282927183,0.03094139222128828
-0.012198663955852451,-0.0028594664121820365,0.05809814065461261,0.03175959125134469
0.003542375491802252,0.006901331541143484,-0.01014171779883577,0.03909220733640736
0.0035298713620002253,-0.0013776264754303293,0.002005110586739356,0.02720812803364682
0.0035174551976309143,-0.001530663033353242,0.013360990787627314,0.02560795558538232
0.010847880299251766,-0.0016826267664173437,0.08830824804334747,0.03565213726670682
-0.001069034990337503,-0.002250236421199789,0.0030536378120020746,0.02254879182156132
-0.015394114015229499,-0.002139617205186176,-0.011913881535407067,0.02351114052503861
0.0037623845156975477,0.009028468709502198,-0.002431112117661338,0.019492238143299787
0.003415101411852861,0.008759818416559205,0.0022592489459352105,0.02506958800924671
0.0034034781886855825,-0.0019001369692439797,0.025639347282390146,0.021961390737349797
0.0033919338159253964,-0.0007022130299896446,0.0037774589665917624,0.03579636973455234
0.0032567918538979335,-0.0008568248340684645,-0.0022813932331242626,0.021635786155847804
-0.017915844838921724,-0.0010032873109796629,-0.02926657934497867,0.02234398947791773
-0.004435146443514615,0.008568117154811764,0.025654484338356154,0.02827389138152933
-0.004076657981003762,-0.009032529209044377,-0.0009894031510784274,0.05631267868962088
0.002236570029961582,0.02223302527746139,0.005750778645975618,0.03481842522266553
0.0022315789473683623,-0.011322189473684135,-0.004758439323175323,0.0951313535161572
0.002226610091164982,0.003734235180439535,-0.004086543448046931,0.014111512523295937
0.016767270288396974,0.0038037391012743205,0.05757142152402461,0.025757901314419095
-0.007544525065962926,0.002970481530342957,0.01554649689544041,0.02716405097791045
0.015203755244464823,0.010989324139076984,0.0037931104437041174,0.05543504153232007
-0.005523957608740138,-0.001173124923278444,0.030106160135038973,0.022194484553903736
0.0031682027649768685,-0.01523271889400923,0.0177412971223867,0.05360538267982979
0.003158196956646764,0.0027513227513227857,0.002978262607410409,0.010024338394070386
0.003148254149971219,0.002447052089295802,-0.009724921910508777,0.026351214134439666
0.003464438557163163,0.002451436723048695,0.025484276944523376,0.059764480701553095
0.00901705930138097,0.002435743298131557,0.0025997276475797637,0.03820523564198055
-0.004266967232911978,0.001959584574511067,-0.07288571862771165,0.018644998290338572
-0.006872574385511032,-0.018409039456662318,0.023563599333267238,0.14035834333057062
-0.0016418355993378375,-0.005744362126516212,-0.0015148580702599723,-0.10671426934246553
-0.0016445356565231162,-0.005545401416203472,0.0030219077977926556,0.027906554797060897
-0.0016472446090176618,0.0004345730777608925,-0.0007268105521699431,-0.0798730317681672
0.0069543874002864214,0.0006613213336059869,0.0013227872067811397,0.03217036989160785
-0.005159455616493891,0.00037538086532601183,0.011112652816620106,0.023378146224530463
0.013190133943155713,0.014982767069584959,0.022603526207212177,0.01624043262238159
0.0011285316996494377,-0.008526218209665027,-7.84866328218392e-06,-0.09707799095954743
-0.0012480373606021944,0.013082813317766413,0.020708209041730985,0.013154173106645973
-0.001249596904224548,-0.006148500483714973,-0.003651066067299369,0.059407680974393244
-0.0012511603503249091,0.00215159220244587,-0.0018135672171650796,0.00950542448267737
-0.003313666855249253,0.0024127535763356117,0.06938862942133661,0.018934406729662102
0.002797599740512524,0.0028024651313654746,-0.0005029781277451351,0.024721531458302783
0.009097157643634057,0.003137185137265986,0.0060422648610776175,0.08048454925594004
0.004607741004888144,0.00826604695889094,0.03969544517305157,0.01871974584295725
0.000943910448158114,-0.004600965181669548,-0.020649615222158246,0.0057455476314857545
0.0009430203214237931,-0.00745272944614179,-0.00020486079386894396,0.01359526187786678
0.0009421318719231575,-0.002740303339923745,0.03510344497857232,0.017212462077418576
-0.0012726694241171899,-0.0028884823417117283,-0.002676177855513995,0.03357370105503498
-0.012105766167569199,-0.0029117553360942573,0.002799605242082004,0.01768948136801628
-0.0018542405675590068,0.006160270880361011,0.0575374862497795,0.012962406267581343
-0.009369194733866326,-0.005306033438332816,0.020429539474092095,-0.008572831719611906
0.001209403451555957,0.013242152466367785,0.001447313133199346,0.029557091056227256
0.0012079425616526862,0.0019217416088709205,-0.012483838383838486,0.011335819735819652
0.0012064851968334178,-0.00048400390413194314,0.0033550737871137493,0.016571207946160647
-0.011617043746699696,-0.0006293513140257028,0.0033740855214667853,0.008970709338230898
-0.006123371553034995,-1.6274195536951475e-05,-0.09543313794450958,0.009302071121531882
-0.002191531591134721,-0.0018363380747602788,0.030305897744526522,0.060937625956535305
-0.003232356719572227,0.004346027930877286,-0.00031794784982552837,0.027975027442701757
0.00042960684044945907,0.011207666403359113,-0.010846601347213602,0.01877819627712685
0.0004294223576672973,0.007159717412383881,0.040990836802346164,0.04122360846106633
0.00042923803325911614,0.003620193572506532,0.00015101899122371698,0.029816810806808914
0.00033217073575797507,0.003651386812821736,0.014409932555714766,0.017963964551022952
-0.004814876307487892,0.0036886933421883704,0.009658841475345126,0.006933368035501723
0.025483817150483867,0.001729646312979619,-0.0003178186091792323,0.03526752682147482
0.0002033594989221399,-0.010924472282100164,-0.13192371678599835,0.01711145584725536
0.0007590544350466466,-0.0011750162654521688,-0.12733055811643124,-0.05002510475233214
0.0007584787084191635,-0.008887393000325075,0.016233052045634633,0.04872312612668633
0.000757903854482489,0.001140943048938844,0.08411215161880348,0.0227682418956484
0.007465108730931425,0.0011665043816942347,0.06629166267874509,0.02373718445448975
0.006000322164948502,0.0007899484536082835,-0.005032980327348446,0.01772664441124797
-0.0012409431167687002,-0.01213394179576476,-0.06667654986522908,0.01974618149146448
0.0,-0.007263086172344687,-0.09325212887313972,0.03204866435820938
0.0026853707414828953,-0.0037689779559118624,-0.014852342601616164,0.050119224582833466
0.002678178838390055,-0.00504225126913698,0.031097510049249433,0.02700160572456977
0.0026710253548076768,-0.001849545527029191,0.084076179235685,0.04799764262932008
-0.00023855910301773253,-0.001977973042821343,0.0036739708217830014,0.018750097917119037
-0.0048916285543846305,-0.0019400278385365306,-0.00044618842695764993,0.020405844155844243
-0.0018383822236431868,-0.001727279993605492,-0.002566800775147926,0.09229709905720453
-0.0031630365150544515,-0.006567264573991009,-0.0030489797929876827,0.023191487116999476
0.000642647708559263,0.022524239868257332,0.050437376539033796,0.030417882753155392
0.0006422349777226444,-0.0004008349054709978,0.01126066888468169,0.0631465283779643
0.0006418227766857854,0.00012154518833482433,-0.017448747934945774,0.00015600419999069792
0.008338344357586847,0.00012780116255763085,0.05704716062185766,0.022310021389086842
-0.009422335307915697,-0.0003189281596628968,-0.007464126042854069,0.05560188929267177
0.005378070316262695,0.006921175148498933,0.00039775326795865595,0.018431883577745597
0.011137724550898342,0.0056051097804392085,0.05021856501371813,0.02410469947861988
-0.004316527827128325,-0.0018669509258162045,-0.00781585012611774,0.07681710573925872
-0.004335241015609559,-0.00046196751212687853,0.0024384391440774866,0.04251150902668113
-0.004354117162921001,0.0024620408596726547,0.02002894774625652,0.02263481499624174
0.002279908803648034,0.002890444382224716,0.015625951631548007,0.0069852707923930306
0.017080373533402415,0.002907494612498884,-0.00613642055084529,0.022882742641310006
0.0077297339715922675,-0.0008443066781762905,-0.03204544947460797,0.02324906282555033
-0.0008098742358758626,-0.005861386909628991,0.004437490486260964,-0.08237038961945009
-0.0008105306637777865,-0.003101370887920886,-0.012571128936643139,0.048458684371239326
-0.0008111881566530421,-0.004449055043796499,0.014155826412385997,0.01963575310160978
-0.0008118467170947774,-0.0008792143821767649,0.015761251947763455,0.00850168838420793
-0.0008125063477057992,-0.0007948499597652735,-0.023775751344286555,0.05866031786779562
7.818913952850615e-05,-0.0007102701434770935,0.034801301647450655,0.02048803283006371
0.0023845823071810823,0.006827723701184432,0.01950541926344118,0.03350242546926875
-0.0001949925902815508,-0.010203416270181679,-0.004072143582639298,0.028203801793500533
-0.0032375082888012052,0.0037300776221867427,0.01995845564154175,0.018545239885818587
-0.0032480237927526856,0.009919229866165788,-0.002634648716457577,-0.1133714044287523
-0.003258607828510729,-0.004453064269168858,-0.013631379202070582,-0.09488063660264497
-0.001260438002205877,-0.0045290688514260284,0.03108756003997315,0.02627421746558788
-0.00469316926960095,-0.004715333648840543,0.02320997818652537,0.07665732847988053
0.0007528628600863563,0.0018759757498911433,-0.016110087780065174,0.06665737281983287
0.002890402280646187,0.016653151726322517,0.03359763745904565,0.010791136783590368
-0.002171424059378535,0.008315053890797149,0.0027676890398824483,-0.041808955094786264
-0.0021761494025480665,0.0003059270396455203,-0.0014824487453861668,-0.059833552232900294
-0.0021808953566755385,0.00038685118363129324,0.0631453960990247,0.0008288822205551712
-0.002185662056906734,0.0004682085518994728,0.024628947634207865,0.029627499635078134
-0.004102114779561239,0.0005498426858895052,-0.003117114463892401,0.06435812826935988
-0.017475805806606348,0.000746780772614608,0.041962022037235425,0.012794376705467918
-0.0003256135780862479,0.0026910334160933393,0.01660351173682617,0.00868954679452435
0.0004750078036994676,0.0051181955132119875,-0.009511992046518536,0.006775902538526094
0.00047478227841235565,0.0025487397921810503,0.011271393580247091,0.006672855967078133
0.00047455696717424445,-0.0006654373381422324,0.06820297495678251,0.0423752254887973
-0.007643519271426147,-0.0008929907301999562,0.006388304391593325,0.014678223095916714
0.00208947885939037,-0.0006451163552934993,0.06770410635334034,-0.00442256677366597
0.0001635389836052159,0.0011169712580236194,0.03295976300229242,0.040199729279186296
0.006622245840657293,-0.002526754690757466,0.00439839566593081,0.0004427463911025277
0.0005549915397631278,0.0024182741116750973,-0.031208303444505203,0.0051652815746309685
0.0005546836950049983,0.004621489258076709,0.002481199471615181,0.03785254780572317
0.0005543761915707268,-0.00043076382222086287,0.0020736732446047235,0.0010661388328037575
0.0007297494526878889,-0.0005953944701206911,-0.023015744382022363,0.007763258426966326
0.0187976016853022,-0.0007700534759357843,0.0393627540977215,0.020431151071848418
-0.0011929378081756425,-0.0019777318275808254,-0.013004291698536785,0.016482978260717162
-0.003105342782068754,-0.003949996018791355,0.09951932644984796,0.0023774369667820885
0.001823748668796643,-0.01736006389776354,0.0465910504422935,-0.015804111244133882
0.0018204286644432077,-0.0013663047955671363,-0.0214669871309513,0.005208710125746734
0.0018171207257871025,-0.000707695572591908,0.04073112492781905,-0.004209942056111913
0.0010724073559202907,-0.0007863526234259895,0.09425145982434913,0.010080770514181105
-0.006070465005554748,-0.0008215362640850711,-0.013721268888222116,0.008569796666491162
0.0035128338190093533,-0.00840780807153399,0.05800874255424748,-0.011862191533115924
0.006444170412506445,0.00047877799435133613,-0.07340355545628785,0.01661708677320388
-0.0004644085214021709,-0.0016416742421248554,0.030670819536517513,0.012110950851598338
-0.00046462429688509665,0.0046421305495417545,-0.03809037555596506,-0.0012743549929381934
-0.0004648402729701129,-0.0008169320541984193,0.03782518296557824,0.012981509003635715
-0.0004650564499371068,-0.0007577847481272511,0.006190566347209048,-0.00030831342975428625
0.002771838124653536,-0.000698503207412736,-0.0017843014471488061,-0.00649557645784753
-0.0010661822776814045,-0.0006571631653767827,0.049567818345950476,0.017754881605033003
0.007985136577459917,0.01707799343795714,0.004454459371358688,0.012592318970138808
0.0013072408068290908,-0.0018222675399035392,0.04806577701427028,-0.008378998560124072
0.001305534159301125,-0.0038467041790149945,-0.0037976670038458726,0.016403916994724734
0.0013038319621367922,0.0007376820475377664,0.005308401386112438,0.001152606293437429
0.010586351029337138,0.0007652642681354086,0.1398614355235952,-0.001168991868054672
-0.0019327406262079627,0.00024151526865096644,-0.0757436952584214,0.026385683624767252
-0.01386522075910157,-0.00026158017041056606,0.006795375146567917,0.012331111762548435
-0.00514492184431703,-0.006439399890032099,0.053842595871085974,-0.002322896128630811
-3.947732027942408e-05,0.0029899332833287747,0.006324177549193344,0.019825242256271445
-3.9478878799847905e-05,0.006119542045005842,0.018717105165665826,0.007455558222470244
-3.948043744317342e-05,-0.0003589561372340224,-0.0831271797366342,-0.006547437927572651
-0.003474415666456121,-0.0003840808591282401,0.034056090701258146,0.006491853439947748
0.010697305863708317,-0.00020657686212364703,-0.015350161899539527,0.03763120414517824
-0.016424931399451226,-0.0008583300666405939,-0.09738349963045079,0.004466666666666681
0.0006775337770517087,0.0033464588896417184,0.009203580663548871,0.04866911411054392
-0.0019250172587754744,-0.00039413732674858085,0.005265881385277726,0.02717199916184927
-0.0019287300975004973,0.008793705689088719,0.011884570247867154,0.007177574921103884
-0.00193245728603042,0.002659700935575802,0.04379894781490434,-0.019036793733532422
-0.0047670552417578005,0.0028585506549693614,-0.006575804490493109,0.003975659558996692
0.00024150700370317857,0.003235308323941419,0.027324326923076958,0.003894000000000058
0.006680080482897255,0.012863661971830923,0.021057226609864754,-0.01343095062200891
0.003917492804605072,0.00019507515190289566,-0.005062909723572262,0.02625387808647266
-0.0027740171484696985,-0.012418730588516365,-0.04581390391674167,-0.006895462653124434
-0.0027817337255267027,-0.004070994103789353,-0.029661533862110567,0.07120110922808096
-0.002789493353264616,0.0009775238908760362,-0.004114163630358325,0.041111845265384285
0.0034531218630795557,0.0011435454727966097,0.0063440941955132946,-0.012044699703840629
-0.001240446560761832,0.0009334560441759569,0.026786603354587823,0.03755378254002177
-0.0036057692307692735,-0.002479807692307754,-0.010462488450873275,0.08125401981966544
-0.0010052271813429936,0.011910816244471167,-0.03152821209396861,-0.005427588633076698
-0.003488294090024713,-0.01510613805594683,0.00950499464435195,0.06028988961326157
-0.00350050488051179,0.00165651969033991,-0.03195730835375743,-0.06180728373007173
-0.0035128014591636614,-0.0007369857461325377,0.057806856347521585,0.03575592873132169
-0.004474272930648726,-0.0006473052674394119,0.015033588439356427,-0.027155215707488706
-0.0028192032686414903,-0.0005010010214504852,-0.00032304818282447023,0.03759277620754062
0.0037695648610998056,-0.0033477833319675173,0.004262492833478904,0.011753710237832355
-0.007551636868315725,0.0012573271287451534,-0.045504982197576815,0.004763066516818088
-0.0010282564882984069,0.008312836753999828,0.004679985676981913,0.053034811181655137
-0.0010293148880105019,0.0059873188405796755,0.013336318451691254,0.012598507307639999
-0.0010303754688207878,-0.0006168239706550709,-0.06705550981490382,0.05371191962986893
-0.0007013780014853976,-0.000726545094479729,-0.016516201557023713,0.006981009818278388
0.006399405474588171,-0.0008557863011436009,0.025206833856876942,0.017213343703939163
8.204791598309669e-05,0.004989990154250211,-0.012979219342891923,0.159102108920429
0.00935269505291636,0.00039420789236187763,-0.006919284755605326,-0.07852204821264046
0.0010295591861062547,-0.002630415345850649,-0.11951917690475466,0.02033654195656184
0.0010285002841907698,-0.0002660567840419303,-0.062060016058315126,0.08735433917391568
0.0010274435581991703,-0.0028876841962956834,-0.010487857303045023,0.03041008965188377
0.005388542257515727,-0.003153391135240196,0.2141134560639677,0.04964352995353122
0.0011283497884344573,-0.003660608502921573,-0.023859324654121106,-0.08898873755466985
-0.002777442337881908,-0.0048689771766694855,0.00019617923390491399,0.05355410495664073
0.007951885040768492,-0.0033255025429886707,0.18408243076800823,-0.004240622282260815
0.0018688345147037655,0.002517480277121444,0.04675815033090114,-0.08952582884619655
0.0018653484870692072,-0.008452133825429935,0.006375580622560939,0.013567890462068572
0.0018618754405330673,-0.0026000824544837923,-0.02607988327770916,0.010152326482652544
-0.000915933256341761,-0.002764206921269465,-0.06934430327736263,0.017038997269760235
-0.005022321428571619,-0.002771444515306112,0.0012893735594554645,0.051412139824868024
0.010415832064738506,-0.002225382581523851,0.03249424794290823,0.0026384978356666046
0.0030132424074222897,0.003966775037665573,0.05061577187101651,0.03512895519569424
0.0006983424249611403,-0.0019082140880702526,0.0011372502861566325,0.02766364861257653
0.0006978550831502339,0.006983791328163063,-0.013948787345590352,0.0028581226659005975
0.0006973684210525022,-0.0005294736842105114,0.043874073575317585,-0.03716266344611243
0.002682339947142287,-0.000511222436984664,-0.0012320778620534822,-0.020732141527795938
-0.0010621975687479246,-0.0006092293166529284,-0.0591239711481365,0.001945370079290181
-0.0011814744801512678,0.0037522841839950764,0.037304152915418554,0.01297801305620071
-0.008201245958520564,-2.760034697424138e-06,-0.001473709205216056,0.030363245787328436
7.951021706276151e-05,-0.003303570008746122,0.15344624265232976,-0.0029481003584228885
7.950389569089111e-05,0.007103593576085205,0.010704252588247254,-0.022043872461131552
7.949757532377255e-05,0.0015863741155894685,-0.01302435620228548,0.009520575449609733
0.0030206677265500748,0.0016914149443561044,0.07699655255124305,-0.02217821319543954
0.007330797273735978,0.0016174512601045848,-0.028937571221334113,0.041117001894512444
0.010503127335667495,-0.001456984382990352,-0.0050773488754086715,0.01355158203407971
0.0013235752102147558,-0.006119900342572428,0.08748567994299883,0.002174667991904771
-0.0009848897182697103,0.008526475390716234,0.06064579289043315,0.0036666506688065948
-0.0009858606823193172,0.0020318329225580967,0.004079390083227219,-0.031330518766317546
-0.0009868335627288838,-4.72641337932104e-06,0.10713968132515794,0.001815888246668013
-0.009358184512204604,9.45176635733014e-05,-0.015401306142995508,0.004830058052875209
0.0019286782649767797,0.000695898606628367,-0.008787782796039978,-0.04286749219986088
0.009742683166372057,0.0025990178746808233,0.03558774751971905,-0.01254686038416539
0.008286970392560988,-0.001536707777302386,-0.045806933255503335,0.009595383425860833
-0.0007459998971034443,-0.0021881463188763205,-0.006229376672372,-0.010397939760252732
-0.0007465568284205082,-0.009087681812331036,0.012972422655924465,-0.0069142521639774445
-0.0007471145919208944,-0.001410938788128766,-0.02747407070811092,-0.07046082011285176
-0.006729058705236324,-0.001363137133575737,-0.01420522973636662,-0.035750677222618245
0.0019078025229715134,-0.0009666718579661364,0.0473298413558505,-0.009644555826484883
0.0018264485291259458,0.0018027435588542605,0.03960926885351923,0.09264575623660165
-0.002870442203258383,0.006094181536074413,-0.001969145930416527,-0.016784631571853115
0.006486812417334509,0.009898156072512218,0.006635467026180786,-0.004152136424602432
0.006445004879651162,0.0010581789720844825,-0.0014229939341795506,0.09127110825424868
0.006403732790568162,-0.0015290616179264643,-0.003504192131816075,0.026383861273518973
0.0063629859289291435,-0.0019532745051276668,0.06198026065613438,0.0023468501169611306
-0.007697266143404269,-0.0023721988397225426,-0.002820668628630285,-0.018756059657263142
0.002483760030569382,-0.010191364157432126,-0.002713358643592456,-0.04456504710888408
0.0065942443300934794,0.00016138745950071613,0.07184257068163369,-0.0031027687822422724
0.0032060991618700907,0.007417903665555851,-0.06746133464987092,0.012070016490044216
0.003195852940436117,0.0064380583306071,0.0011314588607684861,0.02582019982291981
0.0031856720012040096,-0.002038328400140465,-0.052659033228148244,-0.002181735313167176
