p2_score,sub2_mom,p2_point
66.84432032662161,0.5942315838413534,120
66.09942374643046,0.36977027373989346,121
63.60448618311468,0.6160104619234308,121
63.60977546089971,0.34878975101200127,121
61.578610343024145,0.5755205423691808,121
59.586274220465526,0.3314888565558035,121
64.53907152668356,0.5253969050791638,122
64.5106591065801,0.33147761741393655,122
66.52139769234623,0.47475529020215923,123
68.47461549164458,0.3487636291047276,124
68.43178504745151,0.47475417590597035,124
66.42453967036049,0.304225405680317,124
68.7610132303206,0.42462669477352555,125
68.76607324864763,0.32833334406062875,126
63.736345589717935,0.4600922086682201,127
63.74146241333918,0.408744205483364,127
63.74654044401973,0.4325280250642092,127
61.75193660090312,0.40873942324536816,127
59.73684809227247,0.4103042009386527,127
62.401946653014434,0.3744778305048555,127
62.41260720364197,0.38843952896652256,127
64.18124396887941,0.29739866871657605,128
64.19259183922546,0.38843772702405677,128
65.94036765335707,0.27869121859198753,129
65.9453973985561,0.4068952634195643,129
60.95072577525994,0.2145650274575659,129
58.955679312602186,0.4068926710721652,129
60.96059680320175,0.2145438860898835,130
58.965478638430525,0.4924346271940906,130
58.975458784580695,0.21452274472220112,130
65.92552879953189,0.46967794574370814,131
66.25569672215792,0.21449707306144383,131
66.26578432206037,0.4196560977345628,132
68.20969740068497,0.22774578857722994,133
70.21480299362997,0.43853199711608815,134
63.187415517415516,0.2653270725252187,134
63.19225177822649,0.4385297970453199,134
63.197362704250565,0.24413408743205056,135
61.20212887900672,0.48889998634035225,135
61.20686182489,0.23017513395950617,136
63.211865531339214,0.5116840889833794,137
63.21653060310955,0.24670893738842392,137
61.22170254271356,0.5116821361221155,137
68.15332945481835,0.23014453086649256,138
66.1843370645329,0.5116797326005602,138
66.1593115191889,0.20167806939507926,139
66.03424835705763,0.5309091133859212,139
65.98531590668095,0.18738289548475617,139
63.98986545805406,0.48027328138030734,139
60.99438437011421,0.15417534546377543,140
58.95180657123987,0.5309038972298211,140
58.95626289900058,0.1426426506577837,140
60.984712962533365,0.5309010743686632,141
62.631873848721426,0.15414271751191888,142
60.636149201923814,0.5535223729406119,142
60.640396444310596,0.14261343389680414,142
60.640396444310596,0.5535196862206948,142
