momentum1,momentum2
0.6696608052484374,0.3303391947515626
0.5349459953075959,0.4650540046924041
0.7129725578174408,0.28702744218255916
0.5349772467234305,0.4650227532765695
0.7130606779321367,0.2869393220678633
0.5765167848128661,0.42348321518713394
0.713141120223118,0.28685887977688196
0.5350297256496503,0.46497027435034965
0.7132015948116348,0.2867984051883652
0.5350517359787107,0.4649482640212893
0.7355415180113307,0.2644584819886693
0.5706158337007696,0.4293841662992304
0.7356261532629073,0.26437384673709274
0.6194467765085409,0.38055322349145915
0.7176033648796929,0.2823966351203071
0.6407134538931032,0.3592865461068968
0.7569103157495557,0.2430896842504443
0.6069966089340985,0.39300339106590154
0.7425206574692146,0.2574793425307854
0.5722231288654762,0.4277768711345238
0.7425805876804468,0.25741941231955323
0.5909890325462401,0.40901096745375987
0.7633943895038078,0.23660561049619222
0.5412499413595386,0.45875005864046137
0.8032523004693989,0.19674769953060112
0.5910155862287512,0.40898441377124883
0.8033067447850962,0.19669325521490377
0.5910278643317552,0.40897213566824475
0.788550992510469,0.211449007489531
0.5722848924075197,0.4277151075924803
0.7885887156010776,0.21141128439892243
0.486163223617049,0.513836776382951
0.7528530995377216,0.24714690046227838
0.4861714063307676,0.5138285936692324
0.6829787855521589,0.31702121444784115
0.4279288990369923,0.5720711009630077
0.6629391360753563,0.33706086392464374
0.45038130145633254,0.5496186985436675
0.6422950517288224,0.3577049482711776
0.43138648261009144,0.5686135173899085
0.6799737954354446,0.32002620456455544
0.4816456146457088,0.5183543853542911
0.6994994747593025,0.3005005252406975
0.4458926835643437,0.5541073164356562
0.6800113820089482,0.3199886179910518
0.4685146286065972,0.5314853713934028
0.6800251570452261,0.31997484295477385
0.4912666064195215,0.5087333935804785
0.7224632596832234,0.27753674031677655
0.4554263309771304,0.5445736690228695
0.7067591105000165,0.2932408894999835
0.47811399455798537,0.5218860054420147
0.7067710404704511,0.29322895952954886
0.45542977896345066,0.5445702210365493
0.7067758124586249,0.29322418754137514
0.4057684161586465,0.5942315838413534
0.6302297262601065,0.36977027373989346
0.3839895380765692,0.6160104619234308
0.6512102489879987,0.34878975101200127
0.4244794576308192,0.5755205423691808
0.6685111434441965,0.3314888565558035
0.47460309492083624,0.5253969050791638
0.6685223825860634,0.33147761741393655
0.5252447097978408,0.47475529020215923
0.6512363708952724,0.3487636291047276
0.5252458240940296,0.47475417590597035
0.695774594319683,0.304225405680317
0.5753733052264745,0.42462669477352555
0.6716666559393712,0.32833334406062875
0.5399077913317799,0.4600922086682201
0.591255794516636,0.408744205483364
0.5674719749357908,0.4325280250642092
0.5912605767546318,0.40873942324536816
0.5896957990613473,0.4103042009386527
0.6255221694951445,0.3744778305048555
0.6115604710334774,0.38843952896652256
0.702601331283424,0.29739866871657605
0.6115622729759432,0.38843772702405677
0.7213087814080125,0.27869121859198753
0.5931047365804357,0.4068952634195643
0.7854349725424341,0.2145650274575659
0.5931073289278348,0.4068926710721652
0.7854561139101165,0.2145438860898835
0.5075653728059094,0.4924346271940906
0.7854772552777989,0.21452274472220112
0.5303220542562919,0.46967794574370814
0.7855029269385562,0.21449707306144383
0.5803439022654372,0.4196560977345628
0.7722542114227701,0.22774578857722994
0.5614680028839119,0.43853199711608815
0.7346729274747813,0.2653270725252187
0.5614702029546801,0.4385297970453199
0.7558659125679494,0.24413408743205056
0.5111000136596477,0.48889998634035225
0.7698248660404938,0.23017513395950617
0.4883159110166207,0.5116840889833794
0.7532910626115761,0.24670893738842392
0.4883178638778844,0.5116821361221155
0.7698554691335074,0.23014453086649256
0.48832026739943973,0.5116797326005602
0.7983219306049207,0.20167806939507926
0.4690908866140788,0.5309091133859212
0.8126171045152438,0.18738289548475617
0.5197267186196927,0.48027328138030734
0.8458246545362246,0.15417534546377543
0.4690961027701789,0.5309038972298211
0.8573573493422163,0.1426426506577837
0.4690989256313368,0.5309010743686632
0.8458572824880811,0.15414271751191888
0.4464776270593881,0.5535223729406119
0.8573865661031959,0.14261343389680414
0.44648031377930514,0.5535196862206948
0.4922155688622755,0.5077844311377244
0.5429378015747317,0.4570621984252683
0.4922155688622755,0.5077844311377244
0.5427931300217528,0.4572068699782472
0.5150006314149409,0.4849993685850591
0.6268712796397906,0.3731287203602094
0.4922155688622754,0.5077844311377246
0.626718793315383,0.37328120668461695
0.5150006314149409,0.4849993685850591
0.6265663069909754,0.3734336930090246
0.5568176892595738,0.44318231074042624
0.6082284281032438,0.39177157189675615
0.506147839773934,0.49385216022606604
0.6259629872551572,0.3740370127448428
0.5057985808204501,0.49420141917954985
0.6257481942607983,0.3742518057392017
0.5284468622030318,0.47155313779696817
0.6258555907579777,0.3741444092420223
0.5787278830603545,0.4212721169396455
0.6259536298981481,0.37404637010185193
0.5787278830603545,0.4212721169396455
0.6042821740088448,0.39571782599115524
0.6004639964478895,0.3995360035521105
0.6041093498255591,0.3958906501744409
0.5506649957969576,0.4493350042030424
0.6302792274722366,0.36972077252776336
0.5729995074315042,0.4270004925684958
0.6303694087148879,0.3696305912851121
0.5729995074315042,0.4270004925684958
0.6763258876648344,0.32367411233516563
0.5540441326455731,0.44595586735442694
0.6559725399031868,0.3440274600968132
0.5537963269467473,0.4462036730532527
0.6347861951071399,0.36521380489286015
0.5535485212479215,0.44645147875207847
0.6346203071494276,0.36537969285057237
0.594582885956562,0.40541711404343805
0.6347032511282837,0.36529674887171626
0.5758764506332875,0.4241235493667125
0.6346203071494276,0.36537969285057237
0.5403048328322672,0.45969516716773284
0.5859475248584394,0.4140524751415606
0.5400208160423324,0.45997918395766757
0.5355375761047698,0.4644624238952302
0.48902214632347035,0.5109778536765297
0.44847329519119544,0.5515267048088046
0.5390404862620668,0.4609595137379332
0.4475692113965694,0.5524307886034305
0.5882717304132098,0.4117282695867902
0.4466651276019434,0.5533348723980567
0.5875779090337234,0.4124220909662766
0.3747527459080669,0.6252472540919332
0.5869973204469646,0.4130026795530354
0.39567713475923116,0.6043228652407688
0.6051350683829751,0.39486493161702485
0.41377487346853586,0.5862251265314642
0.5863326610878031,0.41366733891219687
0.39485123377211206,0.6051487662278879
0.6669130533262627,0.3330869466737373
0.3681518962727401,0.6318481037272599
0.6339381346207399,0.3660618653792601
0.3676146444569586,0.6323853555430414
0.6513457573679532,0.3486542426320468
0.3853272039536096,0.6146727960463905
0.6830762714860256,0.31692372851397443
0.3670334641351576,0.6329665358648424
0.6829313732104227,0.31706862678957726
0.3412162750686854,0.6587837249313147
0.662683612263721,0.33731638773627903
0.3583645928397967,0.6416354071602033
0.6795080310710978,0.3204919689289022
0.3840750278454518,0.6159249721545482
0.6988942293329725,0.3011057706670275
0.43288952566610234,0.5671104743338977
0.6823621347443236,0.3176378652556764
0.4326964583435647,0.5673035416564354
0.6653360121628686,0.33466398783713136
0.41021454313451977,0.5897854568654802
0.6821555861660965,0.3178444138339035
0.4099470348579759,0.5900529651420241
0.6820637281648679,0.31793627183513207
0.4595191145625927,0.5404808854374072
0.6820158113083342,0.3179841886916658
0.48212962162270495,0.5178703783772951
0.6819720694029873,0.31802793059701273
0.4627776487974859,0.537222351202514
0.724195625160042,0.275804374839958
0.4127788846706482,0.5872211153293518
0.7241214155994024,0.27587858440059765
0.3317818090076437,0.6682181909923564
0.7240536718488276,0.27594632815117237
0.31166611284420315,0.6883338871557969
0.7239859280982528,0.2760140719017472
0.3431812631721669,0.6568187368278331
0.7239505902122338,0.27604940978776615
0.32591804793114676,0.6740819520688532
0.7417590673933199,0.25824093260668013
0.325812348505063,0.674187651494937
0.7266779997426448,0.2733220002573552
0.37163507227011533,0.6283649277298846
0.7266307732509998,0.2733692267490002
0.37151444996659394,0.6284855500334061
0.7443287029654214,0.2556712970345786
0.3504331023304688,0.6495668976695312
0.7809569978360908,0.21904300216390915
0.3254192761762667,0.6745807238237334
0.7612482652690538,0.23875173473094624
0.29458688438307473,0.7054131156169252
0.7749338301388211,0.2250661698611789
0.2944566463665383,0.7055433536334617
0.7748828321423951,0.22511716785760494
0.2757262587979505,0.7242737412020495
0.7879986536989405,0.2120013463010595
0.26047151836447374,0.7395284816355263
0.7879450798478914,0.21205492015210858
0.2782823490199362,0.7217176509800638
0.7879012466970331,0.2120987533029669
0.26022826707977836,0.7397717329202216
0.74205314710224,0.25794685289776
0.26002404207949414,0.7399759579205059
0.7200459968219552,0.27995400317804475
0.24265759099131104,0.757342409008689
0.752601935555716,0.24739806444428403
0.2596145225847275,0.7403854774152725
0.7351701580227334,0.26482984197726656
0.22234675641334067,0.7776532435866593
0.749831029868221,0.25016897013177897
0.23576974064425124,0.7642302593557487
0.7639538252074458,0.2360461747925542
0.25242281556168655,0.7475771844383134
0.798504047020451,0.20149595297954903
0.2924297759909482,0.7075702240090518
0.7857824416368097,0.21421755836319034
0.2697383423232857,0.7302616576767142
0.766360414137548,0.23363958586245204
0.25468049309796803,0.745319506902032
0.7663087108085064,0.23369128919149362
0.22392844611790882,0.7760715538820911
0.7797826998620631,0.22021730013793694
0.2400336243822053,0.7599663756177947
0.7950003115235944,0.2049996884764056
0.23992144769627272,0.7600785523037272
0.7761801669262669,0.2238198330737331
0.2718182737686172,0.7281817262313828
0.776142120811348,0.22385787918865196
0.2540403371518797,0.7459596628481203
0.7892093542370123,0.21079064576298767
0.26881328179467234,0.7311867182053277
0.8039428486176656,0.19605715138233437
0.3030431427049988,0.6969568572950011
0.8339242544756983,0.1660757455243017
0.30296889731972604,0.697031102680274
0.8229506119502191,0.17704938804978088
0.286869454512584,0.713130545487416
0.8505640091408602,0.14943599085913983
0.3058123216710361,0.6941876783289639
0.8505425935241506,0.14945740647584937
0.27609620507629373,0.7239037949237063
0.8385516080992608,0.16144839190073923
0.2373863563740592,0.7626136436259408
0.809156209388095,0.19084379061190504
0.2542078479476416,0.7457921520523584
0.8384924003601361,0.16150759963986394
0.2718088189496984,0.7281911810503017
0.8257343667245316,0.1742656332754684
0.30628991363025115,0.6937100863697488
0.8257085961783039,0.17429140382169606
0.32593987036247146,0.6740601296375286
0.8529726736302948,0.14702732636970517
0.32589610990205914,0.6741038900979408
0.8529526598484493,0.14704734015155074
0.3258500164572618,0.6741499835427383
0.864004095086529,0.13599590491347102
0.38998449759544096,0.610015502404559
0.8529146325518221,0.1470853674481779
0.3717710471092272,0.6282289528907727
0.8528924475909575,0.1471075524090425
0.37173153112090834,0.6282684688790916
0.8528728726254886,0.1471271273745114
0.39322529609079043,0.6067747039092095
0.842921932661131,0.15707806733886898
0.3931942894641164,0.6068057105358836
0.8546052181957404,0.14539478180425958
0.37493679484316456,0.6250632051568354
0.8275466415942007,0.17245335840579934
0.3965003427198654,0.6034996572801345
0.8382551245027414,0.16174487549725858
0.37487505537670135,0.6251249446232987
0.8382399737885399,0.16176002621146013
0.3964437571783589,0.6035562428216411
0.850213665421452,0.14978633457854795
0.34907109447631257,0.6509289055236874
0.8225123020528861,0.17748769794711394
0.43127713833312165,0.5687228616668784
0.8225001633383711,0.17749983666162894
0.4312547860258924,0.5687452139741076
0.7909344923186713,0.2090655076813287
0.4312306712959738,0.5687693287040262
0.7909192663061632,0.20908073369383684
0.45020500340476827,0.5497949965952318
0.8055826599642633,0.19441734003573674
0.5036945812807881,0.49630541871921185
0.5543128317158422,0.4456871682841578
0.5036945812807881,0.49630541871921185
0.526452219204392,0.473547780795608
0.503399014778325,0.49660098522167495
0.4901155439829195,0.5098844560170805
0.5026600985221674,0.4973399014778326
0.4895791792591657,0.5104208207408343
0.5022167487684728,0.4977832512315272
0.5086100069706372,0.4913899930293628
0.5022167487684728,0.4977832512315272
0.4892401853967682,0.5107598146032317
0.5879362960759629,0.41206370392403713
0.5754157128330073,0.4245842871669927
0.5879362960759629,0.41206370392403713
0.6160091318636451,0.38399086813635486
0.5656880848634834,0.43431191513651657
0.5941336425715483,0.4058663574284517
0.5652322141554035,0.4347677858445965
0.5939398258506741,0.40606017414932594
0.5650802572527102,0.43491974274728984
0.5715930845972971,0.4284069154027029
0.5871927106729359,0.4128072893270641
0.5716782487608345,0.4283217512391655
0.5683928092465723,0.4316071907534277
0.5716005048717336,0.42839949512826636
0.5325986612046189,0.46740133879538115
0.4849453020951999,0.5150546979048001
0.5546903828002838,0.4453096171997162
0.46173520506913945,0.5382647949308605
0.5313791226603554,0.46862087733964464
0.4972051757991295,0.5027948242008705
0.5665559844356952,0.4334440155643048
0.5197203405079663,0.48027965949203366
0.5158368078464219,0.48416319215357806
0.5194790245545149,0.4805209754454851
0.46478406638999714,0.5352159336100029
0.49635264095426074,0.5036473590457393
0.37988994888496336,0.6201100511150366
0.5463752797028024,0.4536247202971976
0.3791007521039564,0.6208992478960436
0.5266510232619891,0.4733489767380109
0.378153715966748,0.6218462840332519
0.49015199232897866,0.5098480076710213
0.3304685132376755,0.6695314867623245
0.5088074999287964,0.49119250007120363
0.30938186224653724,0.6906181377534628
0.4853653321530085,0.5146346678469915
0.32798866202842347,0.6720113379715765
0.4122303797846788,0.5877696202153212
0.3103124354369377,0.6896875645630622
0.4117773060301803,0.5882226939698196
0.30927163051074674,0.6907283694892532
0.3894052271347614,0.6105947728652386
0.30804715412699263,0.6919528458730073
0.3888958026607163,0.6111041973392837
0.33113500279019376,0.6688649972098062
0.341432978275315,0.6585670217246851
0.3100222395757036,0.6899777604242965
0.36173214523134223,0.6382678547686578
0.28558401301941105,0.714415986980589
0.3359117811017371,0.6640882188982629
0.2690688380458837,0.7309311619541163
0.30417763067164477,0.6958223693283552
0.2834046854566851,0.7165953145433148
0.30371628049035554,0.6962837195096445
0.282414191201748,0.7175858087982521
0.3477699589213972,0.6522300410786028
0.3244608755907164,0.6755391244092837
0.34740207571658155,0.6525979242834185
0.3695599734837343,0.6304400265162657
0.32217410564299787,0.6778258943570021
0.350988509968527,0.649011490031473
0.3021939884086273,0.6978060115913727
0.3052975542833838,0.6947024457166162
0.31827082243149735,0.6817291775685026
0.28536418320232165,0.7146358167976783
0.29839535975606074,0.7016046402439393
0.21929320853603332,0.7807067914639667
0.3343018430475111,0.6656981569524889
0.20552003993418957,0.7944799600658105
0.3138617557974664,0.6861382442025337
0.19242452626888715,0.8075754737311128
0.2714426803224196,0.7285573196775804
0.17778780194765711,0.8222121980523429
0.27095463568007727,0.7290453643199227
0.19379452476492787,0.8062054752350721
0.27053611523310284,0.7294638847668972
0.20761411190670717,0.7923858880932928
0.27019103316275983,0.7298089668372402
0.19227788154232459,0.8077221184576754
0.28820209043584993,0.71179790956415
0.1747881220067276,0.8252118779932724
0.36372457876668957,0.6362754212333104
0.14038825426162338,0.8596117457383766
0.31782626757371873,0.6821737324262813
0.13985249218487467,0.8601475078151253
0.3174603130126722,0.6825396869873278
0.150691766584345,0.849308233415655
0.33720420277104574,0.6627957972289542
0.1407194255889782,0.8592805744110218
0.33688847634984903,0.663111523650151
0.13131056902801544,0.8686894309719846
0.31651402742719503,0.683485972572805
0.14000629358682803,0.859993706413172
0.29679377332891055,0.7032062266710895
0.16586318783786352,0.8341368121621364
0.2778109477931199,0.7221890522068801
0.16551820454278582,0.8344817954572141
0.29327382266447377,0.7067261773355262
0.15488140868040695,0.8451185913195931
0.293043136864818,0.706956863135182
0.14481554996326515,0.8551844500367348
0.2742870298241042,0.7257129701758958
0.12119885515141426,0.8788011448485857
0.29676628116664094,0.7032337188333591
0.10095684888360983,0.8990431511163902
0.2778217773540065,0.7221782226459935
0.11703640353456385,0.8829635964654361
0.23297270870917036,0.7670272912908296
0.13937061391403446,0.8606293860859655
0.21337018943254557,0.7866298105674544
0.13905829310009887,0.8609417068999011
0.20048246996649974,0.7995175300335002
0.11620539210666275,0.8837946078933372
0.1696913687582307,0.8303086312417693
0.10684470091625037,0.8931552990837497
0.18060023230836958,0.8193997676916305
0.09815628144227664,0.9018437185577234
0.13463614895307374,0.8653638510469263
0.08838024534826468,0.9116197546517353
0.1257167384114135,0.8742832615885865
0.08803396411979375,0.9119660358802062
0.1495340131008031,0.8504659868991968
0.49236641221374045,0.5076335877862596
0.520409001268505,0.479590998731495
0.5205703183798716,0.47942968162012845
0.5208929526026047,0.4791070473973953
0.5438783964298072,0.4561216035701928
0.5218608552708041,0.47813914472919594
0.5446468030184003,0.4553531969815997
0.49466503951635,0.50533496048365
0.49455078169576366,0.5054492183042363
0.49483576249343236,0.5051642375065677
0.4948625207278132,0.5051374792721868
0.5232539032468548,0.47674609675314517
0.5374260564460384,0.46257394355396164
0.5473051302999528,0.45269486970004724
0.6230083422544281,0.37699165774557186
0.5210024972857551,0.4789975027142449
0.6240646826753332,0.3759353173246668
0.5726701774138879,0.4273298225861121
0.5765345697251703,0.42346543027482975
0.5737648740275858,0.4262351259724142
0.5996536082816942,0.40034639171830577
0.5557833938014505,0.4442166061985495
0.5509094155808099,0.44909058441919014
0.5562665516288184,0.44373344837118156
0.5515144358160288,0.44848556418397123
0.5844511209397865,0.41554887906021354
0.5934975157629365,0.4065024842370635
0.6080073309563649,0.39199266904363506
0.5947338812067032,0.40526611879329677
0.6567065038220596,0.34329349617794036
0.6179328251597631,0.3820671748402369
0.6249536980635899,0.3750463019364101
0.5844559876291979,0.4155440123708021
0.6260453552178704,0.3739546447821296
0.6664957525182038,0.3335042474817962
0.6270418972986394,0.37295810270136065
0.6498743041002257,0.35012569589977427
0.6276647360991199,0.3723352639008801
0.6110880291714904,0.3889119708285096
0.6460344690923975,0.3539655309076025
0.5623687873248079,0.4376312126751921
0.6671025502926454,0.3328974497073546
0.5209950433553554,0.4790049566446446
0.6209844175648266,0.3790155824351734
0.4349112476766613,0.5650887523233388
0.6674027136182958,0.33259728638170416
0.43483237118750534,0.5651676288124947
0.7107837956645928,0.2892162043354072
0.415925918842838,0.584074081157162
0.6945052870996924,0.3054947129003076
0.4657857635482035,0.5342142364517966
0.6943404649929111,0.30565953500708887
0.4464820673512299,0.55351793264877
0.6569720341562297,0.34302796584377027
0.42360929354470517,0.5763907064552949
0.6354643472499778,0.3645356527500222
0.36698751377996924,0.6330124862200308
0.6167602778319418,0.38323972216805824
0.38796801746559517,0.6120319825344048
0.6628889958907831,0.3371110041092169
0.3875262495113528,0.6124737504886473
0.66228820413629,0.33771179586371003
0.3535358287762255,0.6464641712237744
0.6859639738944698,0.31403602610553016
0.3530874585784656,0.6469125414215344
0.685278669688308,0.314721330311692
0.37381649703962494,0.6261835029603751
0.7269187691630943,0.2730812308369057
0.3952139048403224,0.6047860951596775
0.789875490197288,0.21012450980271202
0.3556329692977954,0.6443670307022046
0.8414738046313844,0.15852619536861556
0.37348521997064366,0.6265147800293563
0.8415242562389162,0.15847574376108375
0.39173831947715787,0.6082616805228421
0.8290349444816595,0.17096505551834051
0.42653655338140684,0.5734634466185932
0.8180110536900796,0.18198894630992035
0.5127583791665467,0.48724162083345335
0.8181744812111674,0.18182551878883257
0.5128284042420248,0.4871715957579752
0.7918761581573268,0.20812384184267319
0.4899977332542785,0.5100022667457216
0.7563647536206304,0.24363524637936962
0.4395200257286088,0.5604799742713912
0.7701769612730798,0.22982303872692023
0.46204261352979636,0.5379573864702036
0.7858804601993468,0.21411953980065324
0.41216281244462594,0.5878371875553741
0.8128006552551132,0.18719934474488675
0.36402265419900726,0.6359773458009927
0.8336860662159831,0.16631393378401693
0.36402265419900726,0.6359773458009927
0.8036213108457426,0.19637868915425738
0.3184574004204533,0.6815425995795468
0.8253146885520306,0.1746853114479694
0.29896816741664617,0.7010318325833538
0.7695610923646293,0.23043890763537067
0.2829509349237985,0.7170490650762015
0.7693859147033593,0.23061408529664074
0.30169210220121867,0.6983078977987813
0.7850399361137353,0.21496006388626465
0.3791687248374861,0.6208312751625139
0.837718472194919,0.16228152780508098
0.3791687248374861,0.6208312751625139
0.8377356827697837,0.16226431723021628
0.37920297944257503,0.6207970205574249
0.8634942704919983,0.13650572950800166
0.37928861595529734,0.6207113840447027
0.8635590433048389,0.1364409566951611
0.3534504976424064,0.6465495023575936
0.8524897769024863,0.14751022309751372
0.3534504976424064,0.6465495023575936
0.8525043691772569,0.14749563082274308
0.3534861811048455,0.6465138188951545
0.8910319780992461,0.10896802190075394
0.3361390202491622,0.6638609797508378
0.8797570449984475,0.12024295500155247
0.336169990364297,0.663830009635703
0.9119094354494106,0.08809056455058939
0.2925572940526259,0.707442705947374
0.9119094354494107,0.08809056455058928
0.31618735360501105,0.683812646394989
0.8974253518845552,0.10257464811544481
0.3330975375786662,0.6669024624213338
0.9055390206826699,0.09446097931733011
0.3537310371853657,0.6462689628146343
0.9215801998201636,0.07841980017983641
0.3363893100380957,0.6636106899619043
0.9216286019848092,0.07837139801519077
0.383109147043822,0.6168908529561781
0.9433359318135666,0.056664068186433436
0.3832485647826168,0.6167514352173832
0.943421736419555,0.05657826358044504
0.38341333120119253,0.6165866687988075
0.9384398542559734,0.06156014574402657
0.4053396511579223,0.5946603488420776
0.9385372390296145,0.0614627609703855
0.387054234853874,0.612945765146126
0.93862163916677,0.061378360833230006
0.3536379204862797,0.6463620795137204
0.9332066063844425,0.06679339361555747
0.3088428975798661,0.691157102420134
0.9332582424327449,0.06674175756725509
0.3287089590434185,0.6712910409565815
0.9333227874931228,0.06667721250687719
0.30898749613479715,0.6910125038652029
0.9380168716897289,0.061983128310271085
