p1_score,sub1_mom,p1_point
59.59885826310412,0.6422950517288224,116
60.88952906038218,0.43138648261009144,117
63.36732608384044,0.6799737954354446,118
63.36013645859285,0.4816456146457088,119
63.283006409607985,0.6994994747593025,119
63.52868342413941,0.4458926835643437,119
63.53231498571088,0.6800113820089482,120
60.807839333421015,0.4685146286065972,120
60.34518738559096,0.6800251570452261,121
61.90257616371818,0.4912666064195215,122
61.891922043721216,0.7224632596832234,122
60.79720221678998,0.4554263309771304,122
62.50175874912532,0.7067591105000165,123
60.33262473082913,0.47811399455798537,123
58.20094479418316,0.7067710404704511,123
65.23326587487468,0.45542977896345066,124
64.95242723508565,0.7067758124586249,124
63.02406830890347,0.4057684161586465,124
62.9639284185637,0.6302297262601065,124
65.15968012387624,0.3839895380765692,125
65.54565744258852,0.6512102489879987,126
67.5148500032332,0.4244794576308192,127
69.47466745888315,0.6685111434441965,128
64.23998258004995,0.47460309492083624,128
63.96730684924323,0.6685223825860634,129
61.78206759158992,0.5252447097978408,129
59.450278793261745,0.6512363708952724,129
59.15266512244022,0.5252458240940296,130
60.939816177624806,0.695774594319683,131
58.92183385675304,0.5753733052264745,131
58.64216614710334,0.6716666559393712,131
63.940303589300605,0.5399077913317799,131
63.94174626861362,0.591255794516636,132
64.03541188514694,0.5674719749357908,133
66.91396261187764,0.5912605767546318,134
68.91735854256582,0.5896957990613473,135
66.18007756797479,0.6255221694951445,136
66.1672684257549,0.6115604710334774,137
64.11585966683266,0.702601331283424,137
63.96164597079243,0.6115622729759432,138
62.264389772114484,0.7213087814080125,138
62.31818737626766,0.5931047365804357,139
67.14821904260532,0.7854349725424341,140
69.0683888530857,0.5931073289278348,141
67.1142574634438,0.7854561139101165,141
69.11432128432426,0.5075653728059094,142
69.15274607148349,0.7854772552777989,143
62.05575252722201,0.5303220542562919,143
61.94021045413557,0.7855029269385562,144
61.92550052131591,0.5803439022654372,144
59.50357344843794,0.7722542114227701,144
57.483268356664325,0.5614680028839119,144
64.5015671214247,0.7346729274747813,145
64.48950676844001,0.5614702029546801,146
64.60705238463936,0.7558659125679494,146
66.50644814170946,0.5111000136596477,147
66.44342407942477,0.7698248660404938,147
64.62045369755997,0.4883159110166207,147
64.73814422866238,0.7532910626115761,148
66.76375361672054,0.4883178638778844,149
59.623093440447434,0.7698554691335074,149
61.651007392475144,0.48832026739943973,150
61.65509722535054,0.7983219306049207,150
61.52781368518234,0.4690908866140788,151
61.819750482451894,0.8126171045152438,152
63.73740803158917,0.5197267186196927,153
66.59923628464193,0.8458246545362246,153
68.65336112692992,0.4690961027701789,154
68.74785665140583,0.8573573493422163,155
66.73422985612851,0.4690989256313368,155
64.91708199996344,0.8458572824880811,155
66.91650333842338,0.4464776270593881,156
67.31882298269471,0.8573865661031959,157
67.3729596659174,0.44648031377930514,158
